taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_466,MSRCPSP task 466,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 466,16,,MEDIUM,TASK_221,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_467,MSRCPSP task 467,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 467,37,,MEDIUM,TASK_285,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_468,MSRCPSP task 468,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 468,10,,MEDIUM,"TASK_80,TASK_387,TASK_417,TASK_187",Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_469,MSRCPSP task 469,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 469,35,,MEDIUM,TASK_99,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_470,MSRCPSP task 470,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 470,29,,MEDIUM,"TASK_445,TASK_355",Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_471,MSRCPSP task 471,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 471,15,,MEDIUM,,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_472,MSRCPSP task 472,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 472,35,,MEDIUM,,Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_473,MSRCPSP task 473,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 473,9,,MEDIUM,"TASK_89,TASK_36",Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_474,MSRCPSP task 474,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 474,13,,MEDIUM,"TASK_31,TASK_98",Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_475,MSRCPSP task 475,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 475,25,,MEDIUM,"TASK_15,TASK_361",Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_476,MSRCPSP task 476,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 476,38,,MEDIUM,TASK_340,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_477,MSRCPSP task 477,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 477,40,,MEDIUM,TASK_228,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_478,MSRCPSP task 478,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 478,10,,MEDIUM,"TASK_441,TASK_189,TASK_253",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_479,MSRCPSP task 479,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 479,39,,MEDIUM,TASK_456,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_480,MSRCPSP task 480,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 480,26,,MEDIUM,"TASK_12,TASK_161,TASK_46",Q3:1,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_481,MSRCPSP task 481,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 481,14,,MEDIUM,"TASK_226,TASK_71",Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_482,MSRCPSP task 482,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 482,14,,MEDIUM,TASK_389,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_483,MSRCPSP task 483,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 483,16,,MEDIUM,TASK_28,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_484,MSRCPSP task 484,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 484,14,,MEDIUM,"TASK_312,TASK_298,TASK_203,TASK_216",Q9:4,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_485,MSRCPSP task 485,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 485,26,,MEDIUM,"TASK_325,TASK_4,TASK_3",Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_486,MSRCPSP task 486,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 486,29,,MEDIUM,TASK_292,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_487,MSRCPSP task 487,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 487,20,,MEDIUM,"TASK_137,TASK_211,TASK_344,TASK_435",Q0:2,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_488,MSRCPSP task 488,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 488,9,,MEDIUM,"TASK_422,TASK_484",Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_489,MSRCPSP task 489,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 489,9,,MEDIUM,"TASK_236,TASK_192,TASK_199,TASK_31",Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_490,MSRCPSP task 490,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 490,9,,MEDIUM,,Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_491,MSRCPSP task 491,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 491,22,,MEDIUM,"TASK_382,TASK_396,TASK_432,TASK_356",Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_492,MSRCPSP task 492,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 492,39,,MEDIUM,TASK_71,Q5:3,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_493,MSRCPSP task 493,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 493,22,,MEDIUM,TASK_104,Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_494,MSRCPSP task 494,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 494,13,,MEDIUM,,Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_495,MSRCPSP task 495,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 495,11,,MEDIUM,,Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_496,MSRCPSP task 496,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 496,11,,MEDIUM,TASK_246,Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_497,MSRCPSP task 497,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 497,9,,MEDIUM,"TASK_491,TASK_95",Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_498,MSRCPSP task 498,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 498,27,,MEDIUM,"TASK_135,TASK_112",Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_499,MSRCPSP task 499,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 499,35,,MEDIUM,TASK_395,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_500,MSRCPSP task 500,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 500,33,,MEDIUM,"TASK_104,TASK_481",Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
